symbol,exchange,datetime,open,high,low,close,volume,turnover,open_interest
MHImain,HKFE,2024-07-25 20:00:00,17072.0,17140.0,17032.0,17131.0,8830.0,150939480.0,0.0
MHImain,HKFE,2024-07-26 00:00:00,17132.0,17166.0,17085.0,17085.0,4128.0,70719421.0,0.0
MHImain,HKFE,2024-07-26 08:00:00,17053.0,17234.0,16930.0,16968.0,37564.0,642510058.0,0.0
MHImain,HKFE,2024-07-26 12:00:00,16966.0,17080.0,16963.0,17043.0,18919.0,322192234.0,0.0
MHImain,HKFE,2024-07-26 16:00:00,17042.0,17077.0,16986.0,17009.0,7371.0,125534531.0,0.0
MHImain,HKFE,2024-07-26 20:00:00,17009.0,17081.0,16985.0,17068.0,5317.0,90524716.0,0.0
MHImain,HKFE,2024-07-27 00:00:00,17067.0,17173.0,17067.0,17153.0,4745.0,81288021.0,0.0
MHImain,HKFE,2024-07-29 08:00:00,17195.0,17312.0,17159.0,17308.0,31725.0,546350359.0,0.0
MHImain,HKFE,2024-07-29 12:00:00,17306.0,17380.0,17287.0,17302.0,16242.0,281495808.0,0.0
MHImain,HKFE,2024-07-29 16:00:00,17303.0,17326.0,17231.0,17243.0,7111.0,122835931.0,0.0
MHImain,HKFE,2024-07-29 20:00:00,17244.0,17262.0,17157.0,17176.0,4653.0,80045267.0,0.0
MHImain,HKFE,2024-07-30 00:00:00,17173.0,17208.0,17160.0,17195.0,1999.0,34361002.0,0.0
MHImain,HKFE,2024-07-30 08:00:00,17165.0,17209.0,16998.0,17061.0,25990.0,443952158.0,0.0
MHImain,HKFE,2024-07-30 12:00:00,17061.0,17075.0,16982.0,17024.0,13050.0,222199426.0,0.0
MHImain,HKFE,2024-07-30 16:00:00,17024.0,17064.0,16981.0,17063.0,6715.0,114274060.0,0.0
MHImain,HKFE,2024-07-30 20:00:00,17062.0,17083.0,17021.0,17038.0,5679.0,96856646.0,0.0
MHImain,HKFE,2024-07-31 00:00:00,17039.0,17076.0,17024.0,17025.0,2763.0,47097497.0,0.0
MHImain,HKFE,2024-07-31 08:00:00,17084.0,17333.0,17028.0,17320.0,43750.0,751610422.0,0.0
MHImain,HKFE,2024-07-31 12:00:00,17320.0,17405.0,17313.0,17380.0,20693.0,359441873.0,0.0
MHImain,HKFE,2024-07-31 16:00:00,17379.0,17433.0,17342.0,17383.0,10659.0,185350692.0,0.0
MHImain,HKFE,2024-07-31 20:00:00,17381.0,17446.0,17315.0,17333.0,9136.0,158695212.0,0.0
MHImain,HKFE,2024-08-01 00:00:00,17335.0,17376.0,17286.0,17366.0,3811.0,66058290.0,0.0
MHImain,HKFE,2024-08-01 08:00:00,17380.0,17421.0,17252.0,17290.0,36120.0,626063990.0,0.0
MHImain,HKFE,2024-08-01 12:00:00,17290.0,17430.0,17286.0,17355.0,16946.0,294279352.0,0.0
MHImain,HKFE,2024-08-01 16:00:00,17354.0,17360.0,17294.0,17341.0,7624.0,132100107.0,0.0
MHImain,HKFE,2024-08-01 20:00:00,17341.0,17348.0,17150.0,17153.0,9960.0,171775601.0,0.0
MHImain,HKFE,2024-08-02 00:00:00,17151.0,17170.0,17038.0,17045.0,6094.0,104204562.0,0.0
